,name,description,category,img_urls
98,BRAGUITA SEDA BRILLOS,Braguita confeccionada con tejido en mezcla de seda. Detalle de fornitura con aplicación de brillos. Cintura de goma fina y elástica.,BRAGA/CALZONCILLO,https://static.zara.net/photos///2022/I/0/1/p/1067/786/800/2/w/2048/1067786800_1_1_1.jpg?ts=1668003223335
99,BUSTIER SATINADO PESPUNTES,Bustier satinado de escote recto y hombros descubiertos. Detalle de pespuntes marcados combinados a tono y lazadas en espalda. Bajo asimétrico. Cierre frontal con ganchos metálicos.,TOPS Y OTRAS P.,https://static.zara.net/photos///2022/I/0/1/p/1067/744/505/2/w/2048/1067744505_1_1_1.jpg?ts=1668155524538
100,CAMISA RAYAS ALGODÓN,Camisa confeccionada en algodón. Cuello solapa y manga larga. Cierre frontal con botones.,TOPS Y OTRAS P.,https://static.zara.net/photos///2022/I/0/1/p/8586/866/099/2/w/4176/8586866099_15_1_1.jpg?ts=1668085284347
101,PANTALÓN RAYAS ALGODÓN,Pantalón de tiro medio confeccionado en algodón. Cintura elástica. Pierna ancha.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/8587/866/099/2/w/2048/8587866099_1_1_1.jpg?ts=1668003219701
102,NECESER RAYAS ALGODÓN,,COMPLEMENTOS,https://static.zara.net/photos///2022/I/0/1/p/8767/866/099/2/w/2048/8767866099_15_10_1.jpg?ts=1668093007307
103,BANDOLERA PIEL MINIMAL,Bolso formato bandolera estilo minimal en piel. Interior con tres compartimentos. Cierre mediante imán en la solapa. ,BOLSOS,https://static.zara.net/photos///2022/I/1/1/p/6717/010/719/22/w/4176/6717010719_9_1_1.jpg?ts=1668417008538
104,JEANS Z1975 RELAX FIT COMFORT ROTOS,Jeans tobilleros de tiro bajo con cinco bolsillos. Efecto lavado. Detalle de rotos delanteros. Efecto lavado. Cierre frontal con cremallera y botón.,PANTALON,https://static.zara.net/photos///2023/V/0/1/p/6147/054/427/2/w/2048/6147054427_1_1_1.jpg?ts=1668008113878
105,JEANS Z1975 HIGH RISE STRAIGHT LONG LENGTH,Jeans de tiro alto con cinco bolsillos. Efecto lavado. Pernera recta y larga. Cierre frontal con cremallera y botón.,PANTALON,https://static.zara.net/photos///2023/V/0/1/p/6147/053/800/2/w/2048/6147053800_2_1_1.jpg?ts=1668165016671
106,JEANS Z1975 SLIM FIT LONG LENGTH,Jeans de tiro alto con cinco bolsillos. Efecto lavado. Cierre frontal con cremallera y botón.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/5862/052/407/2/w/2048/5862052407_2_3_1.jpg?ts=1668008097890
107,BLAZER ESTRUCTURA CRUZADA,Blazer de cuello solapa y manga larga con hombreras. Bolsillos delanteros con solapa. Cierre frontal cruzado con botones dorados.,BLASIER,https://static.zara.net/photos///2022/I/0/1/p/8326/191/046/2/w/2048/8326191046_2_1_1.jpg?ts=1668008104031
108,BLAZER CORTA ESTRUCTURA LIMITED EDITION,Blazer de cuello solapa y manga larga con hombreras. Bolsillos delanteros con solapa. Cierre frontal con botones joya.,BLASIER,https://static.zara.net/photos///2022/I/0/1/p/8383/175/330/2/w/2048/8383175330_1_1_1.jpg?ts=1668008093046
109,BLUSA OVERSIZE LENTEJUELAS,Blusa semitransparente de cuello solapa con escote pico y manga larga. Detalle de flores bordadas con aplicación de lentejuelas.,CAMISA,https://static.zara.net/photos///2022/I/0/1/p/2056/890/942/2/w/2048/2056890942_2_1_1.jpg?ts=1668008108682
110,VESTIDO MIDI JACQUARD,Vestido de escote pico cruzado con frunces delanteros y manga larga. Bajo con abertura frontal. Cierre en espalda con cremallera oculta en costura.,VESTIDO,https://static.zara.net/photos///2022/I/0/1/p/9140/339/172/2/w/2048/9140339172_2_1_1.jpg?ts=1668008091869
111,MONO CORTO SATINADO HEBILLA,Mono de escote pico cruzado y manga larga. Cintura elástica en espalda. Detalle de hebilla delantera. Cierre en espalda con abertura y botón.,MONO,https://static.zara.net/photos///2022/I/0/1/p/2022/845/172/2/w/2048/2022845172_1_1_1.jpg?ts=1668008095062
112,VESTIDO MINI FLOR,Vestido corto de escote recto y hombros descubiertos. Detalle de tul en delantero combinado a tono. Cierre en espalda con cremallera oculta en costura.,VESTIDO,https://static.zara.net/photos///2023/V/0/1/p/1971/192/942/2/w/2048/1971192942_1_1_1.jpg?ts=1668157388782
113,BANDOLERA MALLA VOLANTES,Bolso formato bandolera de malla metalizada. Detalle de volantes en el corte. Asas metálicas extraíbles de hombro y bandolera. Interior forrado. Cierre mediante cremallera. ,BOLSOS,https://static.zara.net/photos///2023/V/1/1/p/6098/010/909/2/w/2048/6098010909_15_1_1.jpg?ts=1668167958941
114,PANTALÓN CULOTTE CREMALLERA LATERAL,Pantalón de tiro alto con falsos bolsillos de vivo delanteros y bolsillos de plastrón en espalda. Pernera ancha y bajo acabado sin costura. Cierre lateral con cremallera metálica.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/9331/999/505/2/w/2048/9331999505_15_10_1.jpg?ts=1668095893218
115,JERSEY ASIMÉTRICO 100% LANA,Jersey confeccionado con tejido 100% lana. Cuello asimétrico y manga larga con pliegues en hombros.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/2893/004/800/3/w/2048/2893004800_2_1_1.jpg?ts=1668170531221
116,JERSEY PUNTO CUELLO ENVOLVENTE,Jersey confeccionado con tejido de alpaca y lana. Detalle de cuello ancho envolvente y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/2142/253/606/3/w/2048/2142253606_2_1_1.jpg?ts=1668170365142
117,JERSEY PUNTO ENCAJE Y LENTEJUELAS,Jersey de cuello redondo y manga larga. Detalle aplicación de encaje y lentejuelas.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/2142/217/802/12/w/2048/2142217802_2_2_1.jpg?ts=1668170332869
118,BUSTIER PUNTO,Bustier confeccionado con tejido en mezcla de alpaca y lana. Escote corazón y hombros descubiertos.,TOPS Y OTRAS P.,https://static.zara.net/photos///2022/I/0/1/p/2142/250/701/3/w/2048/2142250701_1_1_1.jpg?ts=1668170404076
119,JERSEY BÁSICO PUNTO,Jersey de cuello redondo y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/8689/113/800/2/w/2048/8689113800_2_2_1.jpg?ts=1668167448582
120,CHAQUETA CRUZADA PUNTO,Chaqueta de cuello solapa y manga por debajo del codo. Bolsillos delanteros de plastrón. Detalle de trabilla en espalda. Bajo con abertura en espalda. Cierre frontal cruzado con botones.,CHAQUETA,https://static.zara.net/photos///2022/I/0/1/p/5755/140/803/2/w/2048/5755140803_2_4_1.jpg?ts=1668167448094
121,BOLSO BRILLOS PLUMAS,Bolso formato sobre con brillos y plumas. Asa de cadena función bandolera. Interior forrado. Cierre mediante imán. ,BOLSOS,https://static.zara.net/photos///2022/I/1/1/p/6111/010/808/2/w/3494/6111010808_15_3_1.jpg?ts=1668164248877
122,JERSEY PUNTO OVERSIZE ROTOS,Jersey de cuello redondo y manga larga. Detalle de rotos.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/3991/129/712/2/w/2048/3991129712_1_1_1.jpg?ts=1668156549749
123,CHAQUETA PUNTO CAPUCHA,Chaqueta abierta con capucha y manga larga. Bolsillos delanteros de plastrón.,ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/3653/102/712/2/w/2048/3653102712_1_1_1.jpg?ts=1668156547722
124,JERSEY BÁSICO PUNTO,Jersey de cuello redondo y manga larga. Acabados en rib.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/1509/002/505/2/w/2048/1509002505_1_1_1.jpg?ts=1668440305211
125,JERSEY PUNTO CUT OUT,Jersey de cuello subido cruzado y manga larga. Detalle de abertura delantera en pecho.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/3991/132/070/2/w/2048/3991132070_2_2_1.jpg?ts=1668156546009
126,CHALECO PUNTO PERKINS,Chaleco de cuello subido y manga sisa.,CHALECO,https://static.zara.net/photos///2022/I/0/1/p/4938/112/733/2/w/2048/4938112733_2_1_1.jpg?ts=1668156547618
127,JERSEY PUNTO RAYAS BOTONES DORADOS,Jersey de cuello redondo y manga larga con botones dorados en hombro.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/9598/010/104/2/w/2048/9598010104_1_1_1.jpg?ts=1668156553448
128,JERSEY PUNTO RAYAS,Jersey de cuello redondo y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/9598/270/104/2/w/2048/9598270104_2_4_1.jpg?ts=1668156545984
129,VESTIDO SOFT,Vestido de cuello subido y manga corta. Tejido tacto suave.,VESTIDO,https://static.zara.net/photos///2022/I/0/1/p/5039/817/719/2/w/2048/5039817719_15_10_1.jpg?ts=1668421352843
130,SUDADERA OVERSIZE CREMALLERA,Sudadera amplia de cuello redondo y manga larga. Detalle de cremallera metálica en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/5644/429/800/2/w/2048/5644429800_2_3_1.jpg?ts=1668008865029
131,SOBRECAMISA FELPA BOLSILLOS,Sobrecamisa de cuello solapa y manga larga. Bolsillos con solapa y botón en delantero. Cierre frontal con botones.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4770/472/505/2/w/2048/4770472505_1_1_1.jpg?ts=1668157345499
132,PANTALÓN CARGO FELPA,Pantalón de tiro medio confeccionado con tejido en mezcla de algodón. Cintura elástica ajustable con cordones combinados a tono. Bolsillos laterales y de plastrón con solapa en pierna.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/4770/471/505/2/w/2048/4770471505_2_2_1.jpg?ts=1668157299873
133,VESTIDO MIDI,Vestido midi de escote pico y manga larga.,VESTIDO,https://static.zara.net/photos///2022/I/0/1/p/7901/463/800/2/w/2048/7901463800_2_1_1.jpg?ts=1668008865448
134,FALDA MIDI VUELO,Falda midi de tiro alto y cintura elástica.,FALDA,https://static.zara.net/photos///2022/I/0/1/p/1165/632/431/2/w/2048/1165632431_1_1_1.jpg?ts=1668008837490
135,CAMISETA CANALÉ,Camiseta de cuello perkins y manga larga. Efecto lavado.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/1165/633/431/2/w/2048/1165633431_2_2_1.jpg?ts=1668008838857
136,PANTALÓN JOGGER CARGO,"Pantalón de tiro medio confeccionado en algodón. Cintura elástica. Bolsillo en delantero, de plastrón con solapa en pierna y de plastrón en espalda. Detalle de pliegues en rodilla. Bajo ajustable con cordones.",PANTALON,https://static.zara.net/photos///2022/I/0/1/p/6050/152/802/2/w/2048/6050152802_2_2_1.jpg?ts=1668008865046
137,CAMISETA EFECTO LAVADO,Camiseta ajustada de cuello redondo y manga larga. ,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/4424/451/822/2/w/2048/4424451822_1_1_1.jpg?ts=1668174224269
138,VESTIDO EFECTO LAVADO,Vestido midi de cuello redondo y manga larga. Efecto lavado. Acabados en rib. ,VESTIDO,https://static.zara.net/photos///2022/I/0/1/p/0858/490/802/2/w/2048/0858490802_1_1_1.jpg?ts=1668008835104
139,SUDADERA EFECTO LAVADO BRILLOS,Sudadera de cuello redondo y manga larga. Detalle de texto en delantero y aplicación de brillos. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/1165/574/807/2/w/2048/1165574807_2_1_1.jpg?ts=1668008836241
140,CAMISETA EFECTO LAVADO BRILLOS,Camiseta de cuello redondo y manga corta. Detalle de texto en delantero y aplicación de brillos.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/1165/573/807/2/w/2048/1165573807_1_1_1.jpg?ts=1668008835576
141,CUERPO TEXTURA,Cuerpo de cuello redondo y manga larga. Detalle de tejido con textura.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/5584/471/527/2/w/2048/5584471527_2_1_1.jpg?ts=1668173700598
142,FALDA MIDI RIB,Falda midi de tiro alto y cintura elástica.,FALDA,https://static.zara.net/photos///2022/I/0/1/p/4174/668/450/2/w/2048/4174668450_1_1_1.jpg?ts=1668173681607
143,TOP BROCHE FLOR,Top de escote pico cruzado y manga larga. Detalle de pliegues y broche con brillos en delantero.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/4770/467/712/2/w/2048/4770467712_2_3_1.jpg?ts=1668173679750
144,VESTIDO MIDI TEXTURA,Vestido midi de cuello subido y manga sisa. Detalle de tejido con textura.,VESTIDO,https://static.zara.net/photos///2022/I/0/1/p/5039/487/121/2/w/2048/5039487121_1_1_1.jpg?ts=1668173681181
145,SUDADERA CAPUCHA RIB,Sudadera confeccionada con tejido en mezcla de algodón. Capucha y manga larga. Acabados en rib.,SUDADERA,https://static.zara.net/photos///2022/I/0/1/p/3199/626/706/2/w/2048/3199626706_15_10_1.jpg?ts=1668012725105
146,PANTALÓN JOGGER,Pantalón jogger confeccionado con tejido en mezcla de algodón. Tiro alto y cintura elástica ajustable con cordones. Bajo acabado en puño.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/3199/627/706/2/w/2048/3199627706_15_10_1.jpg?ts=1668012734782
147,JEANS ZW THE CONTOUR SKINNY,Slim Fit - Skinny Leg - Mid Rise,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/7223/249/400/18/w/4176/7223249400_9_1_1.jpg?ts=1668420743803
148,JERSEY COZY PUNTO,Jersey de cuello redondo y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/9598/163/300/2/w/2048/9598163300_1_1_1.jpg?ts=1668170172957
149,CHAQUETA PUNTO,Chaqueta de escote pico y manga larga. Cierre frontal con botones.,CHAQUETA,https://static.zara.net/photos///2022/I/0/1/p/9598/162/621/2/w/2048/9598162621_2_2_1.jpg?ts=1668168145361
150,JERSEY PUNTO EFECTO PELO PUÑOS,Jersey de cuello redondo y manga larga acabada con aplicación efecto pelo.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/2488/126/712/2/w/2048/2488126712_2_3_1.jpg?ts=1668158213709
151,CHAQUETA PUNTO EFECTO PELO PUÑOS,Chaqueta de escote pico y manga larga acabada con aplicación efecto pelo.,CHAQUETA,https://static.zara.net/photos///2022/I/0/1/p/2488/127/800/2/w/2048/2488127800_1_1_1.jpg?ts=1668158213522
152,JERSEY PUNTO RIB,Jersey de cuello redondo y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/9598/146/526/2/w/2048/9598146526_2_2_1.jpg?ts=1668158213336
153,JERSEY PUNTO CANALÉ,Jersey ajustado de cuello subido y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/3471/100/406/2/w/2048/3471100406_2_1_1.jpg?ts=1668163513356
154,JERSEY BÁSICO PUNTO RIB,Jersey de cuello subido y manga larga.,JERSEY,https://static.zara.net/photos///2022/I/0/1/p/3471/101/400/3/w/2048/3471101400_15_10_1.jpg?ts=1668164445147
155,PLUMÍFERO THERMAL EDITION,Plumífero confeccionado con relleno en mezcla de pluma y plumón. Cuello subido y manga larga acabada en puño interior. Capucha desmontable con cremallera y aplicación efecto pelo extraíble con cinta adherente. Bolsillos en delantero. Fit ajustado. Cierre frontal con cremallera oculta y en cuello con botones a presión.,ANORAK,https://static.zara.net/photos///2023/V/0/1/p/0518/257/800/2/w/2048/0518257800_2_4_1.jpg?ts=1668165977420
156,CAZADORA DOBLE FAZ,Cazadora de cuello subido con manga larga. Bolsillos con cremallera en delantero. Detalles de trabillas y cinturón combinado a tono con hebillas metálicas. Forro interior combinado a tono. Cierre frontal con cremallera metálica.,CAZADORA,https://static.zara.net/photos///2023/V/0/1/p/3548/243/802/2/w/2048/3548243802_2_3_1.jpg?ts=1668165867871
157,ABRIGO OVERSIZE CON LANA,Abrigo confeccionado con tejido en mezcla de lana. Cuello envolvente y manga larga. Bolsillos con solapa en delantero. Forro interior combinado a tono. Cierre frontal con botones.,ABRIGO,https://static.zara.net/photos///2023/V/0/1/p/9037/756/710/2/w/2048/9037756710_1_1_1.jpg?ts=1668160160886
158,ABRIGO MASCULINO JACQUARD,Abrigo amplio confeccionado con tejido en mezcla de lana. Cuello solapa y manga larga. Bolsillos en delantero. Detalle de tejido con jacquard abstracto. Forro interior. Bajo acabado en abertura. Cierre frontal con botones.,ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/3057/041/330/2/w/2048/3057041330_2_3_1.jpg?ts=1668156958775
159,ABRIGO ESTRUCTURA CON LANA,Abrigo oversize confeccionado con tejido en mezcla de lana. Cuello solapa y manga larga. Bolsillos en delantero. Forro interior. Bajo acabado en abertura. Cierre frontal con botones.,ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/9340/626/401/2/w/2048/9340626401_2_2_1.jpg?ts=1668157031620
160,ABRIGO LARGO CON LANA PREMIUM,"Abrigo largo confeccionado con tejido en mezcla de lana. Cuello solapa con detalle de aplicación efecto pelo extraíble combinado a tono. Manga larga. Bolsillos laterales. Cinturón lazada en mismo tejido. Tejido 100% by Italian Fabric, este es un tejido reciclable diseñado para garantizar altos estándares de durabilidad. Forro interior combinado a tono.",ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/8544/751/805/17/w/2048/8544751805_2_4_1.jpg?ts=1668158844196
161,ABRIGO CON LANA CINTURÓN,Abrigo confeccionado con tejido en mezcla de lana. Cuello solapa y manga larga con trabilla y botón. Detalle de cinturón del mismo tejido. Bolsillos delanteros de vivo.,ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/8464/724/704/2/w/2048/8464724704_15_10_1.jpg?ts=1667497339440
162,ABRIGO LARGO CON LANA PREMIUM,"Abrigo largo confeccionado con tejido en mezcla de lana. Cuello solapa con detalle de aplicación efecto pelo extraíble combinado a tono. Manga larga. Bolsillos laterales. Cinturón lazada en mismo tejido. Tejido 100% by Italian Fabric, este es un tejido reciclable diseñado para garantizar altos estándares de durabilidad. Forro interior combinado a tono.",ABRIGO,https://static.zara.net/photos///2022/I/0/1/p/8551/744/800/2/w/2048/8551744800_15_10_1.jpg?ts=1666082292500
163,BOTÍN SERRAJE BORREGUILLO,Zapato plano tipo botín en serraje. Detalle de interior de borreguillo. Tirador trasero. Acabado en punta redonda. Suela dentada. ,BOTIN PLANO,https://static.zara.net/photos///2022/I/1/1/p/2189/910/105/2/w/2048/2189910105_15_1_1.jpg?ts=1666866946051
164,BOTÍN BIKER PIEL,Zapato plano tipo botín estilo biker en piel. Detalle de tiras de piel con piezas metálicas. Tirador trasero. Acabado en punta cuadrada.,BOTIN PLANO,https://static.zara.net/photos///2022/I/1/1/p/1120/010/800/2/w/2048/1120010800_6_1_1.jpg?ts=1667985481035
165,CAMISETA CONFORT QUALITY,Camiseta de escote asimétrico y manga larga.,CAMISETA,https://static.zara.net/photos///2022/I/0/1/p/0264/837/800/12/w/2048/0264837800_2_4_1.jpg?ts=1668098086671
166,MINI BANDOLERA SOLAPA,Bolso formato mini bandolera. Asa de mano y asa función bandolera ajustable y extraíble. Cierre mediante imán en la solapa.,BOLSOS,https://static.zara.net/photos///2023/V/1/1/p/6041/010/800/2/w/2048/6041010800_15_11_1.jpg?ts=1668422178033
167,FALDA PLISADA ESTAMPADO CINTURÓN,Falda de tiro alto con cintura elástica en espalda. Detalle de cinturón a tono.,FALDA,https://static.zara.net/photos///2022/I/0/1/p/1165/051/207/2/w/2048/1165051207_2_4_1.jpg?ts=1668083100875
168,PANTALÓN FULL LENGTH EFECTO PIEL,Pantalón de tiro alto con bolsillos delanteros. Bolsillos de plastrón en lateral y espalda. Pernera recta y larga. Cierre frontal con cremallera y botón dorado.,PANTALON,https://static.zara.net/photos///2022/I/0/1/p/8669/872/800/2/w/2048/8669872800_1_1_1.jpg?ts=1668084341103
169,VESTIDO ESTAMPADO ANIMAL,Vestido de cuello solapa con escote pico cruzado y manga larga. Detalle de solapas delanteras con botón y cinturón con hebilla dorada. Bajo con abertura frontal. Cierre lateral con cremallera oculta en costura.,VESTIDO,https://static.zara.net/photos///2023/V/0/1/p/2298/051/070/2/w/2048/2298051070_1_1_1.jpg?ts=1668084192520
170,BLUSA ESTAMPADO ANIMAL,Blusa de cuello subido con pinzas y manga larga. Cierre en espalda con abertura y botones.,CAMISA,https://static.zara.net/photos///2023/V/0/1/p/3666/052/064/2/w/2048/3666052064_1_1_1.jpg?ts=1668083153735
